ID	Target	Tweet	label	categorical	polarity	subjectivity
21093	Hate	Se debería incluir en las escuelas la asignatura del Islam, ya que para el 2050 España será mayoría musulmana, y así empezar a adaptarse.	1	CATEGORICAL	0	0
21094	Hate	Enferma hija de mil puta y la concha gorda que te pario soreta te mereces una muerte lenta y dolorosa, te odio te odio te odio te odio gorda cinica	1	CATEGORICAL	0	0
21095	Hate	Como no lo cago a palos un abuelo o abuela .se lo merecía el hijo de puta . espero que le hagas preguntas al hueso sl pelotudo de MACRI .habla del lavado de MACRI forro	0	CATEGORICAL	0	0
21096	Hate	Con q vengan muchos ya sobra, aquí. Hay demasiados d todos. Subsaharianos en las calles tirados, manteros perjudicando comercios legales y vendiendo copias, marroquíes donde trabaja el y viven la mujer 4 niños y 4 abuelos. En ciudades y pueblos estamos llenos. A su casa!	1	CATEGORICAL	0	0
21097	Hate	Basta! Poned pie en pared a tanta provocación y cortad la humillación de estos cuatro hijos de perra,	0	CATEGORICAL	0	0
21098	Hate	perra estúpida diciendo esas tonterías en mi tl no señor	1	CATEGORICAL	0	0
21099	Hate	La Opinión: ¿Por qué la industria agrícola no defiende a los trabajadores indocumentados que tanto depende?. a través de	0	CATEGORICAL	0	0
21101	Hate	DIRAS AHORA Q ES UNA PATRAÑA Q TU ERES UN DIOS Q ERES INCORRUTIBLE CPNCHA DE TU PUTA MADRE LADRON PRESO TU KEIIKO Y PPK	0	CATEGORICAL	0	0
21102	Hate	Alemania. Chulo inmigrante musulmán ya sabe que es el fuerte en un país que ha claudicado. Pronto levantarán a tu madre, a tu abuela, a tu hija del autobús que han pagado. ¿Por qué no tenemos sangre, ya? Despierta, España! Wake up, Europe!	1	CATEGORICAL	0	0
21103	Hate	Una mujer denuncia acoso, abuso o violación y la mandan a la casa. Despues quieren parar los femicidios poniendoles mas pena. Cuando no te da, no te da.	0	CATEGORICAL	0	0
21105	Hate	1-Acoso no es abuso ni violación 2-Naturalizar un acoso como si nada sin mediar palabra que retracte conductas no está ni un poco bueno	0	CATEGORICAL	0	0
21106	Hate	Mi mamá hace empanadas árabes para el viernes. 180 la docena. El que quiera me avisa. Es de carne tierna, lo hacemos a mi sobrinito. Tiene 2 años. Ahre marginal 😂	0	CATEGORICAL	0	0
21107	Hate	TU TYA K ES X LA NOXE K EN TEORIA TU ERES LA LISTA MENUDA PUTA MIKERDA DE ROLEPLAY ESTASMOS AHCIENDO TUS PUTOSA MEURTOS AFASA	0	CATEGORICAL	0	0
21108	Hate	Lena Dunham prepara una serie sobre feminismo para HBO' Afirman que se rodará integramente en una cocina.	0	CATEGORICAL	0	0
21109	Hate	Aprendí a decir algunas groserías en árabe y practiqué con un cliente que me súper cagó ☺	0	CATEGORICAL	0	0
21110	Hate	Mira lo qie te digo. Me da igual que sea gabacha, pero eso de ser Weasley como que no.	0	CATEGORICAL	0	0
21111	Hate	Así como a muchos les encabrona que les digan negros a mi tambien me encabrona y doble que me digan güera, para mí no es un alago ni mucho menos superioridad	1	CATEGORICAL	0	0
21112	Hate	tu vete a la verga, puto sudaca	1	CATEGORICAL	0	0
21113	Hate	me encanta lo guarra que eres, te follaria hasta provocarte un nuevo desgarro vaginal — si provocas un desgarro vaginal follando follas bastante mal	1	CATEGORICAL	0	0
21114	Hate	Cuando venga a Uruguay yo le voy a enseñar a decir 'lo siento, perra' ahre	0	CATEGORICAL	0	0
21115	Hate	I added a video to a playlist PIO LA DITINGANCIA discute con un inmigrante Mexicano y lo manda a	0	CATEGORICAL	0	0
21117	Hate	Creo que a partir de ahora empezare a subir videos a yt cagandome en la puta madre de todo el que se lo merezca, me voy a forrar con todo el subnormal que hay suelto. Empezare mañana.	0	CATEGORICAL	0	0
21118	Hate	Si somos sudacas que no se note (?)	1	CATEGORICAL	0	0
21119	Hate	ABU LA PUTA AMDEW FELICIDADES TE LO MERECES MUCHISIMO	0	CATEGORICAL	0	0
21121	Hate	Que panda de hijos de puta estáis hechos. El único sitio en el que merecía estar es entre rejas.	0	CATEGORICAL	0	0
21122	Hate	Puta escoria es quien te hace sentir así de mal porque no te mereces sentirte así de mal.	0	CATEGORICAL	0	0
21123	Hate	En tu culo. Es mi polla.	0	CATEGORICAL	0	0
21125	Hate	Cállate que es de mi pueblo puta zorra	1	CATEGORICAL	0	0
21126	Hate	"Las nuevas 'autoridades' de inmigración se lo dicen claro a : ""Gibraltar no es una puerta de entrada a España… con el tema Brexit, el Reino Unido va a dejar de formar parte de la Unión Europa. La inmensa..."	0	CATEGORICAL	0	0
21127	Hate	Callate que si saliste sobria maldita perra	1	CATEGORICAL	0	0
21128	Hate	CALLATE LA PUTA BOCA TIO	0	CATEGORICAL	0	0
21129	Hate	CÁLLATE, ERES PERFECTO MALDITA SEA NO LE HAGAS CASO A LA PERRA ZORRA DE TITÁN, QUE TE VALGA PUTA VERGA LO QUE DIGA, AAAAAAAAH	1	CATEGORICAL	0	0
21130	Hate	Comportamiento ejemplar.. no paga billete se cuela, le pillan y se pone chulo y amenaza, que buena es la inmigración sin control, nos entran personas agradables, amables que solo buscan estar encima tuya.. pero no pasa nada.	1	CATEGORICAL	0	0
21131	Hate	Un policía nacional se infecta de sarna al trasladar a inmigrantes de una patera 😠😠😠😠😠😠😠😠😠😠	1	CATEGORICAL	0	0
21132	Hate	Pues no éramos un país laico?? Me he perdido algo y ahora el Islam no es una religión?? Qué será lo próximo, quitar las ayudas a la iglesia para dárselas a las mezquitas?? Marque la x en su declaración para ayudar a la mezquita... 😠	0	CATEGORICAL	0	0
21133	Hate	¿alguien que tenga el numero del güero de super vale?	0	CATEGORICAL	0	0
21134	Hate	Baby yo sé, que tú eres bien puta yo lo sé 🎶 La puse en cuatro pero nunca la besé 🎶😂😂😂😂	1	CATEGORICAL	0	0
21135	Hate	Yo cuando alguien me dice güera?	0	CATEGORICAL	0	0
21136	Hate	Cuando tu eres la única que sabe hacer Picoway Resolve y todas quieren que les enseñes, te sientes la más perra del mundo 😂💆🐩	0	CATEGORICAL	0	0
21137	Hate	Vivir a la defensiva en un bello lugar....que todos podrían disfrutar, árabes e israelíes	0	CATEGORICAL	0	0
21138	Hate	Internet se nos fue de las manos y muchas vidas la están pagando ahora. Suicidios, acoso, violación a la privacidad, exposiciones innecesarias, robo de identidad... y no se está hablando mucho de ello. No como deberíamos hacerlo.	0	CATEGORICAL	0	0
21139	Hate	Tú,como siempre, dices tonterías. Lo del acoso escolar lo habéis mencionado vosotros. Manipular se te da bien. Y tonto, eres, mucho. Renuncia a tu acta de diputado del parlamento de España. Sinvergüenza.	0	CATEGORICAL	0	0
21140	Hate	los comunistas cuantos asesinatos cometieron con Franco no te violaban por la calle no tenías moros con navajas atracando no te ibas a trabajar y te okupaban tu piso manteros drogas y asesinos y rumanos sudacas con 150 detenciones	1	CATEGORICAL	0	0
21141	Hate	es callada esa zorra 🤣	1	CATEGORICAL	0	0
21142	Hate	Agos te voy a extrañar bocha perra pero te mereces el mejor viaje de todos t amo mil, te voy a extrañar mucho mucho enserio	0	CATEGORICAL	0	0
21143	Hate	calláte perra sarnosa tú hablando de corrupción...y se te olvido la salita del SIN con tu cach....montesinos??	1	CATEGORICAL	0	0
21145	Hate	¿Cuándo viajará la mujer a la Luna? Cuando se tenga que limpiar.	1	CATEGORICAL	0	0
21146	Hate	Estuve 7 HORAS ayudando a mi perra para que tenga a los perritos, hace 2 DÍAS que no dormía jajaja me lo merecía	0	CATEGORICAL	0	0
21147	Hate	Zorra Montesinos asi Se llama Keiko o tu madre ? Bueno todos sabemos de donde viene los tentáculos o acaso eres tan fanático para no ver como Acciona esta banda criminal ?. Y de Joaquín pues espera que ya viene la prisión pr	0	CATEGORICAL	0	0
21148	Hate	En manos de falito_de_jerez revolverjerez en Jerez De La Frontera, Andalucia, Spain	0	CATEGORICAL	0	0
21150	Hate	CALLATE HIJA DE PUTA JAJAJAJAJAJAJAJAJAJA	0	CATEGORICAL	0	0
21151	Hate	Dalas tu eres la escoria ademas nadie se acostaria con tu hermana con oo fea q es.	1	CATEGORICAL	0	0
21153	Hate	Todos estan negados a enseñarme a manejar hijos de puta ya los voy a atropellar tarde o temprano	0	CATEGORICAL	0	0
21154	Hate	Eres la puta ama — Por eso soy tú esposa, porqué tu eres el puto amo.	0	CATEGORICAL	0	0
21156	Hate	Apuesto que eres tan zorra que si alguien se acuesta contigo adquiere una ETS — Yo soy casi virgen asi que cállate	1	CATEGORICAL	0	0
21157	Hate	No, tu eres puta y casta	1	CATEGORICAL	0	0
21158	Hate	Europa ni se ha enterado ni se quiere enterar de la inmigración masiva ni de la colonización musulmana, hasta que sea demasiado tarde... En cuanto a Marruecos un pais chantajista y lo estamos viendo despues de haber violado nuestras fronteras esta horda de subsaharianos...	1	CATEGORICAL	0	0
21159	Hate	Y me pongo árabe cuando tomooo	0	CATEGORICAL	0	0
21160	Hate	FRASES ÁRABES MAS BELLAS DEL MUNDO – Proverbios Árabes	0	CATEGORICAL	0	0
21161	Hate	{Lilinette es una puta. Pero tú eres un amor <3}	1	CATEGORICAL	0	0
21162	Hate	Ojala recibamos mas inmigrantes como tu y no putos negratas,no soy racista,yo respeto mucho a los latinos — gilipollas	1	CATEGORICAL	0	0
21163	Hate	Por qué se desea feliz navidad? Es un puta semana de mierda, ya está bien de tonterías.	0	CATEGORICAL	0	0
21164	Hate	El sábado en modo árabe como dijo David	0	CATEGORICAL	0	0
21165	Hate	mi novia es una guarra no se ducha desde el año pasado 😂😂😂👏👏👌👌	0	CATEGORICAL	0	0
21166	Hate	Es que sinceramente ni puta gracia me haces, y si me insultas menos, así que callate la puta boca, gracias.	0	CATEGORICAL	0	0
21167	Hate	Callate si ni me mandas zorra	1	CATEGORICAL	0	0
21168	Hate	Quiero pegarte pq estás bien imbécil y después darte un besito. 🙂	0	CATEGORICAL	0	0
21171	Hate	A lo mejor si alguien no lucha por alguien es porque NO MERECES LA PUTA PENA, no siempre es culpa del que no lucha.	0	CATEGORICAL	0	0
21173	Hate	me follo a los negratas	1	CATEGORICAL	0	0
21174	Hate	Infeliz no seria un termino que el se merezca... No soy Dios para juzgar, pero este hijo de puta merece el infierno en tierra.	0	CATEGORICAL	0	0
21175	Hate	Rata ya te va a tocar y en tu familia una enfermedad lenta y cruel es lo que te mereces hijo de una perra porque de ahí venís,nada dura para siempre Divertite ahora ya llegará la hora...	0	CATEGORICAL	0	0
21176	Hate	Joooooloooovvvv soy una mancha negra en una escuela de güeros.	0	CATEGORICAL	0	0
21177	Hate	La extrema derecha no engaña ya a nadie y menos a los que trabajan en ordenar la identificación, traslado ... Guardias civiles de la valla de Ceuta sospechan que Rivera y Casado visitan la frontera sur solo para “hacerse la foto” vía	0	CATEGORICAL	0	0
21178	Hate	Jajajajajajajajajajajajajjajajajajajaja cállate puta reventada. En 4 años me recibo ahre yaki	1	CATEGORICAL	0	0
21179	Hate	No entiendo las entradas a mi blog... Tengo público irlandes y de eeuu?? Son bots? Me secuestraran los 3 arabes? Nose, pero meto el chivo de mi blog porque puedo.	0	CATEGORICAL	0	0
21180	Hate	Nos vas a enseñar la polla???	0	CATEGORICAL	0	0
21181	Hate	"Un vicepresidente de la Diputación de Alicante (PP) aboga por ""deportaciones masivas"" de inmigrantes, a quienes acusa de una ""invasión silenciosa"" Éste no sabe que corre sangre árabe por sus venas....."	0	CATEGORICAL	0	0
21182	Hate	De todos los países árabes, es Marruecos que se ajuste a la fantasía de Sherezade y mil y una noches del más cercanos. Es una ciudad de calles subterráneas, la arquitectura antigua y secreta jardines amurallados que dicen mucho acerca de una historia que era real y ...	0	CATEGORICAL	0	0
21183	Hate	Na ma porque tú eres una perra sin corazón	1	CATEGORICAL	0	0
21184	Hate	Y digo yo... si se pretende dar un mensaje puramente político, por qué no se lo escriben a un tío en la polla 😒😒	0	CATEGORICAL	0	0
21185	Hate	Nos han repetido una y diez mil veces que no podemos devolver a los inmigrantes subsaharianos (hayan delinquido o no) porque no hay acuerdos de colaboración con esos países. Pues bien, ahora vais a ver lo rápido que nos devuelven al violador que se escapó en Cantabria.	1	CATEGORICAL	0	0
21186	Hate	Hola soy Leo y tú? AHHH sí, tú eres Pendejo porque MARCAS VUELTA CUANDO YA LA ESTÁS DANDO hijo de tu puta madre	0	CATEGORICAL	0	0
21187	Hate	El ministro Alejandro Finocchiaro nos prometía Finlandia 🇫🇮 en Educación hace poco con colaborando! Hoy con el AJUSTE lejos de parecernos a Finlandia estamos más cerca de parecernos a cualquier país subsahariano ....!!! Lástima no??	1	CATEGORICAL	0	0
21188	Hate	KAMIIIIIIIIGAAAAAA TU ERES LA AMIGA QUE SE METE LAS POLLAS DOBLÁS EN EL COOOOOOÑOOOOOOO ZORRA VETE A TOMAR POR CULOOOOO PEAZO PUTA ANDA ZORRAAAAA *i sing it like Camina*	1	CATEGORICAL	0	0
21189	Hate	Pobre niño jesús... porque si le llevan lo que tu eres le va a caer tremendo comunista hijo de puta encima! desde venezuela con cariño... argentino sinvergüenza	0	CATEGORICAL	0	0
21190	Hate	Cállate Pendejo. Pinche zángano vividor del pueblo. Nos jodes con su puta y todavía vienes y nos regañas. No eres más que un hijo de reputisima madre	0	CATEGORICAL	0	0
21191	Hate	Aún tengo mis dudas porque dicen que un hombre es puto por estar con hombres, entonces, ¿una mujer es puta por estar con mujeres?	1	CATEGORICAL	0	0
21192	Hate	ya cállate puta ni eres oficial	1	CATEGORICAL	0	0
21193	Hate	España tiene presupuesto para enviar patrulleras de la Armada a recoger subsaharianos y magrebíes a las costas de Marruecos, pero ni un duro para poner guardias civiles y material antidisturbios en Ceuta y Melilla. Qué raro, ¿verdad?	0	CATEGORICAL	0	0
21194	Hate	El acoso no entra en la ficción. representás la voz de miles de mujeres que fueron calladas, fuerza	0	CATEGORICAL	0	0
21195	Hate	También te estresa todo hermana' y bueno gil, callate la puta madre	0	CATEGORICAL	0	0
21196	Hate	no lo eres. callate jode. hostia puta ya no te digo la gira que estoy intentando sacar maldito	0	CATEGORICAL	0	0
21197	Hate	Exigen. Perra asesina necesitamos tener te cerda hija de tu puta madre ratera como tú y los niños con cáncer que se te olvida perra	1	CATEGORICAL	0	0
21198	Hate	QUÉ ESPERAN PUTOS SUDACAS CONTRATEN AL CALVO DE ALMEYDA TIREN PARO	1	CATEGORICAL	0	0
21199	Hate	el empujón en plan cállate la puta bocaaa	0	CATEGORICAL	0	0
21200	Hate	Andrej Babiš, Presidente del Gbno Checo rechaza de plano la inmigracion subsahariana. No los queremos en Chequia, nunca tendrian un empleo y para mantenerlos aqui, q se les ayude en sus paises de origen, sus costumbres no son compatibles con las nuestras	1	CATEGORICAL	0	0
21201	Hate	Cállate mmvg, hoy te saco la puta 🖕	0	CATEGORICAL	0	0
21202	Hate	Pues cállate ya de una puta vez que me has enviado casi 20 mensajes pesao. Y seguro que como eres gilipollas seguirás hijo de la gran puta 😊	0	CATEGORICAL	0	0
21203	Hate	En mi casa parece a propósito, cuando duermo hablan casi gritando los hijos de puta les voy a enseñar a respetar a facazo limpio	0	CATEGORICAL	0	0
21204	Hate	Por que las mujeres van de a 2 al baño? por mientras una caga la otra le aprieta la cabeza para que salga toda la mierda.	1	CATEGORICAL	0	0
21205	Hate	Callate hdp q vos con tus simios kk p o.pj ykk son la escoria rentada de este pais de cuarta gracias mugriento charlatan.segui cobrando 200 lucas y manda a los negros violentos a la calle	0	CATEGORICAL	0	0
21206	Hate	Le decía CÁLLATE LA PUTA QUE TE PARIÓ, INVITAME A CANTAR CON VOS, NO TE DAS CUENTA QUE TE AMO? DALE PORQUE YOOOO NO QUIERO SER TU NOVIAAA, Y LAS PALMAS ARRIBA BIEN ARRIBA BIEN ARRIBAAAA NO ME IMPORTA TU HISTORIA ASBSBDISA EEEEE WACHO LA BIRRA,	0	CATEGORICAL	0	0
21207	Hate	Matt Damon critica campaña contra el acoso y la violación sexual - La Prensa de Honduras	0	CATEGORICAL	0	0
21208	Hate	CALLATE, son la peor escoria... Malditos vos y tu partido ojalá ocupes rivotril para dormir porque no tenes una glándula que los HDP no tienen que es conciencia.	0	CATEGORICAL	0	0
21209	Hate	Cuando el coreano se pone caliente pero tu eres una perra fria mas fria que rusia gil culiao nomas	1	CATEGORICAL	0	0
21210	Hate	me pone MUY nerviosa la gente que hace unboxings de álbumes y se queda media hora enseñando la portada y cada puta página colega	0	CATEGORICAL	0	0
21211	Hate	Si hay diferencia, si es tu conocida y sabés que no le va a molestar no es acoso. Cualquier cosa fuera de eso es acoso. Fin.	0	CATEGORICAL	0	0
21212	Hate	Hola Héctor, con todo el respeto que te mereces, que profesión tienes hijo de puta?	0	CATEGORICAL	0	0
21213	Hate	tu eres puta aquí , si no te gusta lyna tampoco para andarla insultando por el mundo estupida de mierda	1	CATEGORICAL	0	0
21214	Hate	Su eres nazi mereces que un hijo de puta más hijo de puta que tú te mate. Y así construiremos un futuro alucinante. Me voy con Trump o con Putin. Esto no es para mí.	0	CATEGORICAL	0	0
21216	Hate	"Marlaska ha nombrado jefe de la UCO a quien hasta ahora estaba al frente de los GRS, el grupo de la que atendía las ""avalanchas"" de inmigrantes en la valla de Ceuta vía"	0	CATEGORICAL	0	0
21217	Hate	¿Qué pensáis de este artículo?	0	CATEGORICAL	0	0
21218	Hate	Que pelotudos son los religiosos. Los árabes pueden ser judíos, cristianos, musulmanes. Lástima que los judíos se creen ‘una raza superior’.	1	CATEGORICAL	0	0
21219	Hate	Sé mi putita. Llámame guarra MUERDEME LOS PEZONES ayyyys ve a buscar al niño al cole.	1	CATEGORICAL	0	0
21220	Hate	“El maestro decía que viniéramos en minifalda y sin bragas” el acoso sexual que hacía un maestro en la universidad	0	CATEGORICAL	0	0
21223	Hate	Y a mercurio? Cuando acabe con la luna	0	CATEGORICAL	0	0
21224	Hate	callate y retoma la puta serie	0	CATEGORICAL	0	0
21225	Hate	"🗞 Leer a Sami Naïr para entender mejor a Europa: ""El temor delante de la inmigración no es producto de una xenofobia congénita [...] sino el precio que se paga por la profunda crisis social provocada por la gestión ultraliberal de la economía europea"""	0	CATEGORICAL	0	0
21226	Hate	¿cual es el dia de la mujer? -El dia menos pensado-	1	CATEGORICAL	0	0
21227	Hate	Si vas a enseñar Enséña bien hija de tu puta madre siempre es la misma mierda... PENDEJA	1	CATEGORICAL	0	0
21229	Hate	Genial eso de reíros en la cara de las prostitutas que hayan elegido, libremente, ser lo que son. Sabíais que hasta se han asociado? Y algunas hasta tienen estudios y deciden igualmente ejercer! Qué cosas!	0	CATEGORICAL	0	0
21230	Hate	Yo tenia un folio lleno de mapas que mis hermanas no usaron y me quedaban a mi y al que me pidiera	0	CATEGORICAL	0	0
21231	Hate	CÁLLATE PERRA	1	CATEGORICAL	0	0
21232	Hate	Tu eres una zorra ladrona no me diste mi cuenta del directo buuu pasado de jaime 🕳👓💢👓💤💨🕳💣❣💛❣💣💦💨💜❣💛❣💣💟🗯💭🗨🕳👓	1	CATEGORICAL	0	0
21233	Hate	medio q si le decís CRUSH al q te gusta te re mereces q no te bola nunca en tu puta vida decile ese q quiero q me rompa el orto el wacho lindo no se la cosa sana	0	CATEGORICAL	0	0
21234	Hate	Mi perra me odia,es enseñarle la correa pa salir a pasear y se pira corriendo a esconderse. Es mas vaga que yo casi	0	CATEGORICAL	0	0
21235	Hate	Sabes provocar eructos aposta sin necesidad de beber cocacola ni nada con gas? — Sois una puta pesadilla.	0	CATEGORICAL	0	0
21236	Hate	Nosotros como tu dices seremos gentuza,tu eres una gran hija de puta,además con pinta de zorra	1	CATEGORICAL	0	0
21237	Hate	Refugios de menores inmigrantes en manos de depredadores sexuales ⁦⁩ ⁦⁩ ⁦⁩ ⁦⁩ ⁦⁩ ⁦⁩	0	CATEGORICAL	0	0
21239	Hate	ojalá poder pegarle un puñetazo a mi cerebro y decirle que me deje ya en paz macho que insistente eres cállate ya la puta boca joder	0	CATEGORICAL	0	0
21240	Hate	callate gorda babosa igual q tu perra	1	CATEGORICAL	0	0
21241	Hate	Tú eres la PERRA BASTARDA que justificó el asesinato de un Patriota porque era falangista. Eres una mierda SECESIONISTA, y una basura MARXISTA ¿y te atreves a califica	1	CATEGORICAL	0	0
21242	Hate	Poco os mereceis hijos de puta 😂😂😂😂😂	0	CATEGORICAL	0	0
21243	Hate	Puta, tantos años de ser bff y ni sabes que perfectamente yo te puedo enseñar. 😒	1	CATEGORICAL	0	0
21244	Hate	Me ha gustado un vídeo de ( - CAILLOU ENTRA EN LA MATRIX (Episodio 5) Español sudaca HD).	0	CATEGORICAL	0	0
21245	Hate	On tu eres muy perra	1	CATEGORICAL	0	0
21246	Hate	Tú apoyas a la escoria terrorista del estado español puto imbécil	0	CATEGORICAL	0	0
21247	Hate	De repente me siguieron 3 cuentas verificadas arabes, help no quiero morir	0	CATEGORICAL	0	0
21248	Hate	Cállate la boca gordo hijo de puta	0	CATEGORICAL	0	0
21250	Hate	Lo de Salou solo es el principio. Ya están saliendo muchos autocares rumbo a Cataluña llenos de subsaharianos, porque dicen que allí Colau lis trata de lujo	0	CATEGORICAL	0	0
21251	Hate	"Mientras el presidente okupa sigue de vacaciones cada día llegan a España cientos de inmigrantes ilegales por el efecto llamada provocado por el Gobierno. Ya han llegado más ilegales que en todo 2017. Y lo que preocupa a Bruselas es el ""riesgo populista""."	0	CATEGORICAL	0	0
21252	Hate	Hay varias paginas de feministas a las que deberia darles verguenza exponer sus ideas ya que no tienen ni pies ni cabeza	1	CATEGORICAL	0	0
21253	Hate	Quien coño esta votando me cago en la puta os merecéis un machete en la tráquea siempre fiel a las lentejas cabrones	0	CATEGORICAL	0	0
21254	Hate	Cifra de inmigrantes indocumentados que llegó a España ya supera a la de todo el 2017	0	CATEGORICAL	0	0
21256	Hate	Un día largo CALLATE HIJO DE PUTA ESTABAS JUGANDO AL PÁDEL	0	CATEGORICAL	0	0
21258	Hate	No entiendo porque la vida es así..ellos son escoria..son delincuentes..Nosotros merecíamos más ese título. Que hicimos mal?😖	0	CATEGORICAL	0	0
21259	Hate	LAS GANADORAS DEL PRIMER SORTEO DE ENTRADAS PARA LA ÚNICA FIESTA EXCLUSIVA PARA MAYORES DE 18 AÑOS DE SUDACA&amp;LA ISLA‼️ FELICITACIONES NOS COMUNICAREMOS POR PRIVADO CONTIGO‼️	0	CATEGORICAL	0	0
21260	Hate	Y tenes la cara para decir “se lo merecía” PERRA DEJAME NO DECIRTE LO QUE TE MERECES PORQUE NO ESTOY TRATANDO DE QUE ME SUSPENDAN. Y LUEGO, intentas venir por bts porque claro, por qué no?	1	CATEGORICAL	0	0
21261	Hate	Callate, q tu si q t presenta. Pedazo d perra	1	CATEGORICAL	0	0
21262	Hate	Les arabes 😭	0	CATEGORICAL	0	0
21264	Hate	Coño eh tu madre maldita perra pudrete mamagueba Tu eres culpable	1	CATEGORICAL	0	0
21265	Hate	Pasa buenas fiestas con tu familia tu que puedes. y callate la puta boca. . Y las hostias q te deberian dar a ti por puto bocaza.	0	CATEGORICAL	0	0
21266	Hate	Aunque no todos seamos violadores, no la culpo en absoluto. Si no eres como esa escoria no hay por qué sentirse ofendido.	0	CATEGORICAL	0	0
21267	Hate	callate hijo de tu puta madre	0	CATEGORICAL	0	0
21268	Hate	Escándalos de acoso sexual y el riesgo de banalizar la violación vía	0	CATEGORICAL	0	0
21270	Hate	Según mi abuela Natacha Jaitt se merecía que le pegue su ex. Por haberle hecho 'eso' a Latorre, por qué es puta, por qué salió tarde, por qué fue mala toda la vida.	1	CATEGORICAL	0	0
21271	Hate	Jajajaja! Qué tíos cachondos los albañiles: Cómo bromean.	0	CATEGORICAL	0	0
21272	Hate	De ella me quedo el gusto por la música árabe ☺	0	CATEGORICAL	0	0
21273	Hate	Laredo Texas: Aseguran a 25 indocumentados 14 viajaban escondidos en cajas de carton	0	CATEGORICAL	0	0
21274	Hate	Callate vos chupa pija te comiste 7 de alemania cornudo hijo de puta	0	CATEGORICAL	0	0
21275	Hate	Denuncian abuso sexual en refugio de niños inmigrantes de Arizona | Diario Noticias Web	0	CATEGORICAL	0	0
21276	Hate	Perro ponte a leer sudaca	1	CATEGORICAL	0	0
21278	Hate	Claro, por subir la foto que le dé la puta gana a su Twitter es una guarra. Asocias enseñar carne con ser guarra. Espero que seas de los que lleva jersey de cuello alto en pleno verano.	0	CATEGORICAL	0	0
21279	Hate	Al dueño borracho d este coche q m acabo d encontrar abandonado en una cuneta: mereces lo q t ha pasado hijo d puta. X suerte nadie se cruzó en tu camino.	0	CATEGORICAL	0	0
21280	Hate	Dr. En que materia lo enseñaron ese vocabulario de perra de burdel?	0	CATEGORICAL	0	0
21281	Hate	Instan a granjeros de Colorado a “defender” a sus trabajadores indocumentados	0	CATEGORICAL	0	0
21283	Hate	Acabas en los calabozos t desahucian d tu casa y si t atreves a protestar, t denuncian por ser una sin papeles y t mandan d vuelta a tu pais de origen por ilegal.Vamos lo mismo que si entras en España ilegalmente. Ahhh no q aquí t dan papeles y una paga. Seran Fachas en España.	1	CATEGORICAL	0	0
21285	Hate	Buenos días Güera, solo pasó a desearte u lindo fin de semana en compañía de tú Príncipe. Qué se diviertan mucho y disfruten.😘😘❤️❤️ Besitos.	0	CATEGORICAL	0	0
21286	Hate	¿Hipocresía de Estados Unidos frente al conflicto nicaragüense? vía	0	CATEGORICAL	0	0
21287	Hate	CALLATE PUTA DE MIERDA, RESPETA AL DIOS	1	CATEGORICAL	0	0
21288	Hate	Mecagontodo 2 tíos en clase aprueban y llevan 35 min quejándose de su nota tío que has aprobado callate la puta boca 😂	0	CATEGORICAL	0	0
21289	Hate	Placer morboso posar la punta de mi polla en tu coño y empujar despacio, sentir como se amolda a mis venas, la presión al pasar, ese calor húmedo que me pone tan cachondo	0	CATEGORICAL	0	0
21290	Hate	PA Q TU ME RECLAMAS, HAY MILES DE MUJERES Q DICEN Q ME AMAN PERO TU ERES LA PUTA Q SIEMPRE YO MONTO EN EN LA CAMA	1	CATEGORICAL	0	0
21291	Hate	Escuché muy atentamente su intervención y no pudo decir más tonterías en menos tiempo. No tiene ni puta idea de nada y menos de vela. Te leeré en el ABC	0	CATEGORICAL	0	0
21292	Hate	👏🏽Applausos para ti 🎉🎊🎈Muchas felicidades Güera, es asombroso ver y leer, todo lo que has crecido.🎈🎉🎊🎉	0	CATEGORICAL	0	0
21293	Hate	ESAS COSAS Y OTRAS PUEDEN PASAR POR MANTENER A LA INMIGRACION ILEGAL EN ESPAÑA Y NO EXPULSARLOS ¿NO? - La agresión de los manteros a un turista pone a Colau en un aprieto vía	1	CATEGORICAL	0	0
21294	Hate	Callate zorra cara de mono	1	CATEGORICAL	0	0
21295	Hate	Buah chaval se me han saltado las lagrimas de lo bien que lo ha hecho. ANA WAR ERES LA PUTA AMA TIA TE MERECES TODO Y ESTAMOS ORGULLOSOS DE TI JODER	0	CATEGORICAL	0	0
21296	Hate	Nuestra directora ejecutiva Alexandra Sossa estará hablando en la radio sobre problemas que uno confronta en el trabajo. Sintonice para mas información! “El show de la Güera” Lunes 20 de...	0	CATEGORICAL	0	0
21298	Hate	Que Las Mujeres Son Perras🐶 o.O ? No Parcero No Hay Mujer Perra🐶 Sino Cansada De Que Un Hombre No Le Demuestre...	0	CATEGORICAL	0	0
21299	Hate	De los moros no se puede esperar nada bueno, y esto te lo dicen los propios árabes. Que también han luchado contra ellos. .	1	CATEGORICAL	0	0
21300	Hate	es muy obvio q van a perder mi hermana es una puta y tu novia es él	1	CATEGORICAL	0	0
21301	Hate	Lo mejor que le paso a Florida fue que hubiera competencia de Sudaca , porque ahora todos meten buenas ofertas 😏	0	CATEGORICAL	0	0
21302	Hate	Callate puta si vos te tomas hasta el agua de la zanja	1	CATEGORICAL	0	0
21303	Hate	Esta chica denuncia una violación invisibilizada y lo que os preocupa es que diga que el agresor tenía polla. Sois imbéciles.	0	CATEGORICAL	0	0
